mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,spectral_centroid,chroma,label
-270.10855,52.35325,-22.63071,-1.9512165,-21.015684,-1.4440137,-11.087132,-11.5932455,-4.9278216,-11.021022,-7.2263002,-3.874949,-5.8340135,0.14932660914179105,1997.745867958751,0.36644268,spoof
-238.86931,58.21753,-18.572393,11.080271,-33.39498,-4.1724467,-26.293911,-9.362327,-6.758602,-16.11477,-9.261065,-2.4792948,-8.345562,0.12482452392578125,2028.785770065893,0.39611793,spoof
-253.89212,59.26319,-35.335743,9.294537,-37.731033,2.6172767,-19.404045,-14.047851,-11.93771,-17.975172,-7.532178,-7.121232,-5.1866355,0.12119989809782608,1804.1142244389282,0.32924113,spoof
-266.73334,56.173557,-32.074867,14.555708,-23.929361,-5.5177054,-17.57006,-7.6219015,-15.66959,-18.561436,-6.2418756,-4.270906,-6.6872644,0.1516426282051282,2122.088438317306,0.39624447,spoof
-248.65474,54.45167,-18.08402,4.475529,-26.347935,-14.144616,-21.011177,-12.471935,-11.05523,-18.969988,-11.645164,-5.9782906,-8.110923,0.2183232060185185,2402.6175307372405,0.33324715,spoof
-256.56558,54.30225,-30.945414,19.451084,-32.045494,-8.582088,-20.090174,-11.965031,-13.990131,-19.414007,-9.585983,-6.424482,-5.786591,0.18056536735372342,2131.210895228018,0.34642088,spoof
-249.57639,37.582993,-7.547404,6.577932,-24.875988,0.44780272,-15.235909,-12.477052,-10.355778,-14.250192,-6.6457844,-3.5189419,-7.82893,0.17416449652777777,2320.8581150265577,0.38500622,spoof
-265.40506,59.0444,-35.364357,3.0790763,-31.709385,1.7143863,-15.305467,-13.6763525,-8.6811,-14.970163,-9.040591,-6.7084312,-7.5282583,0.1501969962284483,2023.177497953969,0.39280728,spoof
-289.6989,69.06027,-21.9934,1.2126305,-34.378666,-4.051525,-19.395063,-8.55165,-13.23995,-16.258572,-9.511633,-4.395528,-6.384789,0.15853931864754098,1882.0712578841878,0.35404202,spoof
-227.4198,61.66969,-23.597046,19.19713,-33.893482,-11.057546,-21.159847,-14.886729,-15.291325,-21.014244,-10.525292,-6.596085,-8.266251,0.16267045454545453,2054.269899873001,0.31049678,spoof
-236.35875,58.5914,-25.561132,17.025227,-36.371567,-7.866111,-22.96782,-9.311972,-11.593504,-18.889122,-8.7380085,-6.154157,-5.8764706,0.16543960571289062,2115.6010639817778,0.35212776,spoof
-250.89479,65.4337,-37.431103,10.823659,-38.260353,-5.432192,-19.393461,-11.531124,-12.603106,-15.303933,-7.0862026,-5.778375,-9.831006,0.17646484375,2027.537622803352,0.34549975,spoof
-217.23412,53.199974,-33.234516,13.881783,-33.419167,-7.0270004,-25.555822,-10.316737,-12.651147,-18.848885,-9.684275,-4.256052,-6.390128,0.18106112637362637,2140.592780436719,0.34357333,spoof
-281.03125,75.10846,-28.71264,19.922611,-33.95875,-6.842677,-21.460043,-13.262269,-13.384965,-18.71832,-8.201734,-8.796122,-7.1602144,0.1251537181712963,1792.8450264603066,0.3350176,spoof
-254.56923,74.535805,-30.79145,17.906464,-37.244843,-7.4669447,-22.45807,-10.460476,-13.090803,-19.920086,-6.8362556,-6.550634,-7.4096136,0.13341680847772278,1876.7730668157521,0.32084024,spoof
-228.96582,67.81317,-28.177502,1.8116739,-36.365913,-2.75414,-19.523518,-11.103713,-11.985832,-18.468443,-12.47139,-6.79196,-9.668717,0.16787163328729282,2019.0987150701121,0.33897695,spoof
-230.94348,64.07321,-35.08615,16.09919,-35.548054,-10.596121,-21.79205,-8.6382265,-12.9339905,-20.577768,-6.342903,-4.7151413,-9.383505,0.1830963134765625,2144.096117035472,0.35830787,spoof
-266.70346,65.011284,-26.995415,19.264463,-30.471304,-9.152356,-21.022585,-10.017731,-11.956914,-16.874247,-8.02699,-9.500665,-7.5945587,0.10798667793843283,1800.4103032511598,0.32832563,spoof
-269.52496,74.15377,-28.962847,26.469875,-34.741005,-9.22006,-22.295982,-12.024469,-12.353714,-19.481308,-5.563029,-9.46784,-5.7548738,0.12567393951996197,1787.1963103008998,0.35170862,spoof
-245.22725,52.92557,-11.324533,8.626165,-28.05041,-9.748023,-22.462942,-12.82754,-11.860468,-20.018028,-10.928533,-3.2735813,-8.389986,0.22493296967455623,2330.4334521590235,0.32826158,spoof
-273.10336,52.869457,-19.051922,13.298735,-31.28398,-8.776556,-25.967247,-12.967382,-9.15976,-18.422134,-8.659172,-3.866145,-4.6324687,0.18756975446428573,2198.5370791352257,0.346714,spoof
-227.10297,69.43818,-34.802326,13.693046,-38.279263,-6.431379,-18.43735,-15.966603,-14.651482,-18.271914,-10.21077,-9.761405,-9.130997,0.1577421220321229,1916.691116491174,0.33111677,spoof
-258.20837,73.10158,-45.4545,6.401857,-35.02244,-3.3441534,-20.08025,-10.297583,-7.0520425,-12.472619,-9.151618,-7.50833,-9.010355,0.12394634046052631,1793.154231428942,0.3856732,spoof
-251.88335,71.27897,-28.962032,17.149574,-39.628834,-8.144581,-18.730011,-14.33573,-14.564046,-16.3824,-6.4541364,-8.402905,-8.884692,0.1341085551697531,1864.9651295970161,0.3800005,spoof
-246.93628,70.042885,-17.003971,11.341088,-29.549284,-9.305417,-20.362745,-14.5098095,-14.784539,-21.618118,-10.043986,-6.8989315,-8.45199,0.1665097539296407,1965.8581015282577,0.3440742,spoof
-244.03139,61.86304,-36.146954,13.788209,-35.12241,-3.9597685,-23.599691,-12.154324,-13.538505,-18.47248,-10.220294,-6.97187,-10.840694,0.16047987827034885,2024.8696657741966,0.36964315,spoof
-232.66125,56.793102,-19.730715,12.304659,-37.546165,-10.194383,-21.928766,-15.703302,-13.154603,-17.80839,-8.98281,-6.069871,-7.716757,0.19454178155637256,2207.479109191163,0.33169752,spoof
-257.6353,84.572586,-21.86721,14.192088,-36.69986,-7.658144,-24.870136,-15.994042,-15.685584,-23.059217,-10.05642,-8.589516,-9.47898,0.12339185631793478,1716.5462536736602,0.35849074,spoof
-248.95236,48.558525,-30.294922,12.652424,-34.660522,-4.714938,-18.383816,-13.037142,-7.1256046,-16.759665,-9.156885,-4.250022,-8.783275,0.1539163961038961,2178.3136612444596,0.34621692,spoof
-251.36476,67.469734,-33.087727,12.553967,-44.382675,0.71139896,-26.574183,-10.85461,-11.029136,-13.335621,-5.749009,-9.255269,-6.98655,0.13520951704545456,1901.3553295968668,0.39622036,spoof
-263.49887,36.581345,-21.825727,12.389835,-28.2729,-8.086304,-18.423367,-6.1454353,-13.282238,-15.0525675,-8.114761,-5.7164125,-8.97569,0.2259864378511236,2455.373672174649,0.34531718,spoof
-241.2439,48.303604,-23.747828,18.93305,-33.55421,-8.997774,-17.929775,-12.967421,-15.934087,-20.470625,-9.980571,-5.1078835,-10.4716425,0.198455810546875,2265.4626815506044,0.3387448,spoof
-270.50714,66.759254,-10.917288,-3.459343,-33.806686,-2.458768,-22.033049,-12.102288,-10.836893,-12.379143,-8.059348,-2.1701705,-9.249967,0.15457469019396552,1930.3785607743564,0.38806182,spoof
-266.01245,54.067432,-11.320061,-2.8124697,-42.001007,1.4798021,-21.92144,-14.5755625,-16.729292,-14.726677,-6.5046577,-3.7145283,-3.6180766,0.18485035615808823,2153.213141331469,0.341423,spoof
-250.81984,60.188587,-17.365894,16.546495,-28.988731,-12.566684,-17.240828,-12.386901,-11.703051,-19.210442,-7.9365478,-5.090258,-7.2716017,0.19834096195133588,2114.8565612670563,0.3313704,spoof
-257.5351,48.780537,-29.172771,9.426974,-26.561876,-10.411402,-18.145325,-8.024677,-6.7615685,-15.609159,-8.819599,-0.23459986,-6.8480124,0.20365349264705881,2330.0930558399195,0.35475984,spoof
-289.20404,69.40208,-27.22024,25.472687,-28.999321,-6.332976,-18.248112,-12.282285,-11.061745,-20.922506,-4.660303,-6.57983,-5.906042,0.10558363970588236,1680.383797511239,0.32916012,spoof
-222.62027,59.109947,-32.975292,7.69653,-33.562363,-4.8536024,-19.669153,-13.058341,-11.699777,-19.43382,-9.538313,-6.126818,-8.803122,0.15234045080236486,2057.293633025339,0.33617976,spoof
-211.75047,52.45356,-41.613182,1.3391775,-31.44809,-6.4853044,-17.060747,-8.637595,-12.124898,-20.24887,-9.715048,-5.274833,-9.235851,0.1723003965435606,2154.215050732286,0.34468672,spoof
-250.21848,75.62174,-26.120644,6.917297,-40.668827,-4.2768416,-18.139751,-13.2336855,-10.2581215,-16.805721,-9.21174,-5.626491,-9.2175,0.1127758360745614,1686.862425053558,0.3152148,spoof
-264.53015,83.635506,-26.773415,12.677375,-31.983854,-4.211928,-20.320593,-8.581276,-10.269886,-22.00403,-6.0727797,-7.0540233,-6.9073267,0.08729027920081968,1560.513240704803,0.33960104,spoof
-259.55072,64.07904,-32.138668,13.709514,-31.386671,-7.9760385,-18.217625,-9.460863,-11.545506,-18.616243,-11.08526,-11.159921,-7.740289,0.13428691789215685,1871.190673194047,0.34341407,spoof
-250.10025,75.18601,-23.953955,20.98204,-37.78962,-8.861592,-22.53165,-14.154345,-15.327749,-21.342081,-8.699706,-7.852787,-7.3998146,0.12925338745117188,1770.6889315931533,0.33430037,spoof
-229.91644,61.272476,-21.081308,9.664374,-32.809246,-8.382658,-22.874193,-12.063844,-16.271254,-20.347555,-11.256448,-7.0276966,-8.800244,0.16011216905381945,2055.089625050545,0.33432862,spoof
-292.64703,64.53216,-27.966986,19.605152,-41.893333,-6.1068563,-17.79981,-11.958928,-13.668667,-20.37153,-8.270651,-5.6495705,-7.0945535,0.15495469835069445,2064.4008817775903,0.34276107,spoof
-239.93005,38.827156,-23.25358,15.048861,-35.40292,-11.542773,-23.931454,-9.922279,-15.313643,-18.06881,-7.2265234,-7.1927214,-9.043897,0.21348485406839623,2553.1217258965285,0.32358944,spoof
-266.34747,68.53197,-25.664663,6.034861,-26.909725,-3.4552405,-20.731829,-7.788399,-11.4432745,-13.443662,-10.780388,-7.423182,-8.082491,0.16489955357142858,2002.1866791142495,0.35804102,spoof
-236.33318,59.580883,-21.556631,7.5368853,-32.149895,-6.9356675,-22.846102,-14.261074,-10.043686,-17.290625,-12.024281,-6.862151,-9.001526,0.20545934993315507,2322.516620279216,0.31950882,spoof
-264.64584,67.84138,-15.597282,0.28539822,-40.807346,-0.8634387,-18.588215,-10.941569,-11.439219,-17.398788,-12.097973,-1.2898226,-10.51635,0.1476451945754717,1953.0611532979938,0.34903893,spoof
-236.37663,43.775753,-31.800089,7.8996215,-38.82946,-4.7432694,-18.097462,-11.085532,-12.14693,-15.149498,-8.23929,-5.5994973,-9.106534,0.20900954413659795,2391.1041407959583,0.33550343,spoof
-273.44928,72.21917,-30.586988,14.316834,-32.91805,-5.693477,-20.624407,-14.429422,-8.119314,-16.871677,-7.52965,-6.9401565,-7.441245,0.13622581845238096,1789.6192752167403,0.3260778,spoof
-261.5528,59.47122,-19.705297,13.501369,-30.19023,-7.585329,-22.52714,-11.524575,-10.862265,-17.937542,-9.112874,-5.216718,-6.824733,0.17653827519379844,2075.8651233273026,0.3588246,spoof
-254.32294,57.071182,-18.447508,14.452892,-35.42229,-8.846564,-18.932407,-12.818479,-15.532607,-17.25894,-8.927275,-5.8012786,-9.965947,0.17330948429404144,2122.930632072547,0.33946806,spoof
-283.20734,57.087555,-14.098593,8.735444,-25.401007,-5.863986,-22.813131,-11.689423,-12.126202,-16.326963,-9.386488,-4.83491,-9.588314,0.1907806396484375,2111.712827498388,0.35511446,spoof
-283.3329,65.74842,-20.897371,15.567694,-30.210487,-2.9822958,-23.103125,-16.510265,-13.718094,-18.622887,-11.947747,-11.405631,-4.9124427,0.1629781351461039,1993.2041837503002,0.37808537,spoof
-271.44675,61.94164,-24.23046,2.6552234,-32.698017,-4.2534204,-19.506979,-8.570114,-8.643604,-17.111116,-10.246188,-2.9687753,-9.469543,0.17819053248355263,2105.0491140653107,0.37906545,spoof
-258.1661,59.777706,-12.86127,17.209824,-25.43353,-7.98779,-26.436281,-14.654441,-15.586992,-20.817833,-11.777574,-7.5722857,-10.47327,0.19837271813118812,2224.234459681863,0.33845997,spoof
-283.63885,59.48629,-25.541958,17.76412,-22.28812,-16.300768,-25.721123,-6.644267,-10.411512,-13.011917,-9.161885,-5.150583,-8.290412,0.14402025799418605,1936.4697064684578,0.342593,spoof
-273.93207,31.526468,-19.556253,4.495735,-32.50298,-7.5633383,-14.357717,-9.88621,-7.373128,-11.883256,-6.361309,-1.3998318,-8.799239,0.24405770931603774,2611.9340805807715,0.38554814,spoof
-246.93188,76.05252,-21.170597,9.018263,-37.245125,-3.5589175,-26.707592,-15.665445,-12.821278,-21.326857,-10.450163,-5.543866,-6.6049023,0.11522498497596154,1731.601483749984,0.3049314,spoof
-278.9403,74.14436,-29.89232,3.6146073,-30.868307,0.45550272,-19.381458,-13.064361,-11.11191,-15.651389,-6.4987383,-7.757092,-9.170687,0.13120814732142858,1990.8733491044748,0.3930241,spoof
-240.41318,47.977886,-22.754604,18.519285,-33.3095,-4.0715113,-17.951859,-10.844599,-10.451186,-20.208134,-8.433356,-4.2253275,-6.9891086,0.16913446649774774,2090.8650295483426,0.34354085,spoof
-218.21938,38.79721,-29.298756,12.06558,-34.712463,-4.6047187,-19.427687,-8.305117,-7.9203315,-15.8730345,-10.43039,-3.5477238,-8.041693,0.18464006696428573,2265.9744938229182,0.33256638,spoof
-247.7107,48.99826,-22.15462,16.876167,-33.841377,-12.436965,-25.952148,-8.462343,-15.892384,-19.029268,-7.0379004,-5.210084,-8.067148,0.18418710443037975,2379.924738841375,0.36267638,spoof
-254.6906,66.28165,-12.29366,10.067291,-32.25307,-10.642257,-21.99902,-15.3927145,-15.179253,-23.148102,-11.934713,-7.2282796,-9.620004,0.16811570843446602,2042.723131058379,0.3142567,spoof
-246.73824,52.269207,-32.196808,9.239974,-38.028,-7.4808803,-17.7636,-14.624403,-15.201103,-16.507048,-8.986092,-4.336878,-8.711175,0.17566049227150538,2105.3998331552666,0.3428415,spoof
-246.28833,56.91773,-21.985813,24.21683,-37.17703,-12.440732,-20.16606,-12.60202,-15.73362,-20.39977,-8.660756,-7.0412097,-8.281202,0.1993984375,2164.280733202259,0.36646834,spoof
-267.23032,47.560883,-20.943623,27.597782,-29.5489,-9.444539,-15.343916,-7.303962,-15.401574,-23.545721,-8.787817,-7.101186,-6.5556793,0.18044084821428572,2212.7655683955036,0.32906345,spoof
-302.29413,62.04238,-13.83078,24.339333,-30.359701,-4.4154935,-23.442417,-7.5958695,-16.024183,-17.11337,-7.509239,-6.5127077,-6.5794005,0.12874348958333334,1938.9449938284918,0.3489648,spoof
-283.69424,55.385963,-17.361074,25.986334,-28.845074,-10.774354,-19.28886,-7.2684755,-14.616694,-16.843914,-7.7951884,-7.590723,-7.3562803,0.15570779812116564,1981.555525945604,0.37667316,spoof
-284.2426,57.62637,-23.317402,20.318426,-34.437805,-7.4229746,-15.506821,-7.06826,-14.598027,-14.832232,0.08882963,-6.2843604,-7.0191927,0.1250550176056338,1954.1071866879524,0.36506352,spoof
-267.02286,48.282806,-24.003857,21.0516,-45.28684,-8.484296,-21.54815,-11.467082,-17.340899,-16.623331,-7.429009,-8.076586,-7.802757,0.18880562160326086,2233.1989197105586,0.3478797,spoof
-269.38727,53.69739,-13.431594,5.6790833,-31.068039,-8.86951,-20.42669,-7.4520288,-10.943993,-13.627472,-11.281949,-1.8108665,-10.913552,0.2265822951858108,2356.0241844009497,0.3546515,spoof
-201.06572,67.17479,-34.995384,9.445948,-37.699604,-8.383514,-29.364155,-12.76502,-13.231103,-18.521858,-9.840194,-7.404198,-7.8732696,0.17599961180124224,2001.1519477168013,0.3299913,spoof
-264.36295,46.139706,-11.531176,21.357384,-31.536057,-6.318631,-20.916054,-14.138407,-20.759504,-24.05536,-9.563295,-8.85698,-8.328369,0.1916272615131579,2411.812730659732,0.33578512,spoof
-230.9504,65.9073,-26.47325,27.991594,-36.303986,-13.549361,-25.27869,-11.446078,-15.288876,-22.488382,-10.184642,-6.4026527,-9.407457,0.1643842180198598,1971.7296519773035,0.33402663,spoof
-242.5108,56.795124,-21.34838,11.426261,-31.493925,-7.693361,-18.024542,-11.413469,-11.634789,-19.85255,-7.911022,-3.9483368,-8.580821,0.21028937780269058,2307.8456758069324,0.36708486,spoof
-328.38202,46.5002,2.9834554,23.78322,-25.504665,-4.546296,-14.429602,-13.207944,-14.465248,-14.72041,-10.399411,-3.1725771,-4.645986,0.1215909090909091,2019.42056922639,0.30314127,spoof
-240.14235,80.9376,-8.031735,14.340102,-43.652836,-2.4491227,-16.313606,-16.136993,-17.291399,-20.459608,-14.792792,-6.3956027,-9.276641,0.13717296511627908,1786.1492843119113,0.35049793,spoof
-274.37964,53.72326,-12.920638,13.108924,-28.297823,-7.668013,-15.684366,-14.775369,-13.747965,-17.371267,-10.617761,-6.5931935,-9.010679,0.17695022841631355,2124.7796481026867,0.36443704,spoof
-233.17346,68.241844,-30.56787,18.583082,-31.86224,-10.0479145,-23.959866,-12.485581,-14.076981,-21.130213,-11.012039,-8.572362,-8.259912,0.15777314598880596,1887.0676529285824,0.3155178,spoof
-295.34033,46.271984,-9.566454,15.346555,-27.671528,-10.096575,-16.645138,-13.012828,-14.077843,-18.207685,-6.5562716,-5.588827,-6.9904165,0.20215618799603174,2468.4549518473723,0.34654528,spoof
-298.9184,97.11502,-23.772171,-1.626611,-42.238705,1.7779607,-12.586248,-7.1441693,-5.9550843,-13.465524,-7.3819284,-7.091435,-12.400717,0.078125,1389.2511968069578,0.3889659,spoof
-236.54181,69.51737,-23.340797,21.039455,-30.623653,-12.599465,-22.252693,-12.333672,-16.339043,-20.037445,-9.689346,-7.887472,-8.5919485,0.15569305419921875,1859.6400781370644,0.3126658,spoof
-258.2806,61.95847,-16.227537,7.692682,-28.36077,-11.735577,-17.200558,-11.224654,-12.52996,-17.344622,-8.242508,-7.0357533,-9.310653,0.1844226925872093,2109.1592653319444,0.31460315,spoof
-226.88127,63.29032,-23.45272,15.747018,-33.400055,-6.272381,-24.384634,-12.43581,-16.351315,-18.778833,-7.2599916,-5.7975745,-8.966165,0.17812080617331288,2165.5019776914482,0.3529232,spoof
-312.98294,46.33256,-9.112294,5.606733,-15.443078,-3.1305296,-11.226648,-10.128562,-7.4533815,-14.428753,-9.789326,-0.3294749,-7.6273484,0.15436662946428573,2136.529749192163,0.38812473,spoof
-227.38614,74.64087,-39.118896,13.871017,-45.04917,-7.6203647,-20.572044,-13.899352,-9.369183,-19.912252,-8.543856,-7.016742,-9.906492,0.13526041666666666,1774.6721243891561,0.31945524,spoof
-274.0596,68.30339,-19.472855,14.648096,-24.51232,-3.9852214,-24.984201,-15.592567,-13.303229,-19.535286,-12.894392,-10.044319,-6.7160134,0.13945761494252873,1962.3596000670377,0.326438,spoof
-265.82578,70.37885,-22.145596,23.837887,-38.285286,-7.778995,-22.552052,-12.463886,-16.933636,-20.166681,-7.96626,-9.036584,-9.082244,0.11212121212121212,1785.2042154308115,0.32529253,spoof
-267.99872,75.29127,-28.504187,5.9952164,-29.213995,-4.487101,-18.37389,-11.1598,-8.271157,-13.571684,-11.628218,-6.5601635,-11.118467,0.15778595266990292,1920.954492524022,0.37360844,spoof
-261.41885,71.92278,-18.218813,8.586315,-33.84413,-6.1101093,-20.2738,-15.197153,-13.853319,-19.20521,-12.939608,-6.1041837,-7.0921516,0.15494791666666666,1900.4353774492488,0.35786498,spoof
-260.58646,50.01201,-14.550103,13.077527,-26.7712,-10.263672,-16.91497,-10.407466,-11.942011,-17.091696,-6.393949,-3.1540275,-8.588539,0.19423295454545456,2292.4074426226443,0.37062037,spoof
-322.50446,50.60474,-22.10481,2.8980205,-19.507566,-2.637394,-12.177201,-7.1818647,-6.1912475,-9.512879,-7.1752605,-1.860516,-6.459108,0.15766501913265307,1993.1514145449814,0.38620543,spoof
-267.02933,48.594788,-20.43745,24.466246,-36.767597,-5.935049,-15.623384,-7.022893,-12.782024,-14.4132,-5.565428,-9.552643,-10.096954,0.14093299278846153,2151.737820260419,0.34867758,spoof
-258.72122,63.98298,-16.221825,15.064878,-24.978123,-11.635821,-22.944918,-11.38433,-16.157175,-18.439049,-6.8805184,-6.6353245,-5.9987764,0.20292877482476634,2214.0817378784195,0.349791,spoof
-256.21722,65.5827,-13.668501,17.786201,-33.140167,-5.9658,-22.321428,-16.196444,-15.311888,-20.550962,-11.639536,-7.2443876,-8.009586,0.14649225050403225,1955.902306463332,0.32209298,spoof
-253.75127,66.73333,-27.600311,16.402306,-40.984287,-8.25451,-20.619911,-11.323438,-12.601205,-18.589844,-8.1785755,-7.690989,-7.187613,0.16863295611213236,1980.1481101525878,0.3300007,spoof
-270.98062,81.76242,-21.516266,18.117811,-34.447067,-7.12813,-29.118696,-16.126022,-12.415793,-19.25314,-11.704,-11.851174,-6.932018,0.10550447789634146,1659.4608499477054,0.3193698,spoof
-252.24394,75.06886,-24.727125,21.49748,-42.107246,-6.1640806,-23.351994,-14.078982,-13.1392765,-21.178314,-8.776263,-10.283285,-7.148707,0.136566162109375,1837.6908894422552,0.3378148,spoof
-227.62886,57.736485,-33.025547,24.711687,-39.698296,-12.175502,-23.045357,-10.407267,-14.581403,-20.783487,-4.158958,-6.8738456,-7.0934186,0.1517940293874172,2001.0697197544034,0.33595797,spoof
-238.39761,59.051537,-24.504486,25.232883,-38.933323,-3.728162,-17.792904,-13.382148,-15.817165,-21.92439,-9.316549,-9.282182,-10.46259,0.15336204594017094,2000.7502391409555,0.35398513,spoof
-243.91153,61.33099,-26.46845,13.856319,-31.044802,-6.4503036,-25.34635,-10.488524,-15.046003,-16.08454,-10.734295,-7.053502,-7.09819,0.1677587890625,2033.4109593630697,0.3369152,spoof
-289.25504,53.618145,-24.13347,15.223791,-32.079807,-5.397172,-17.290092,-8.624682,-10.871691,-17.528028,-14.906321,-3.877887,-9.983667,0.15656217981557377,2070.0351850949546,0.3943729,spoof
-258.63602,49.791092,-25.49148,4.312114,-24.438444,-10.005812,-16.248215,-6.4040246,-9.535721,-15.196415,-8.773546,-2.517438,-8.49982,0.23657570422535212,2588.0010374484164,0.3943169,spoof
-229.99622,55.28671,-16.711018,11.281009,-29.961645,-10.109798,-21.10376,-12.132946,-12.126443,-17.890116,-9.108225,-5.643896,-7.6022997,0.2189820010359116,2309.9838062658637,0.3163633,spoof
-271.58475,60.82755,-31.188927,13.573224,-40.415886,-8.682507,-17.185396,-11.316742,-13.760075,-16.53512,-7.8352604,-7.4943466,-6.6986012,0.14739034262048192,1998.4393214382562,0.3369044,spoof
-251.76483,59.183445,-20.98446,9.71588,-31.813429,-10.05285,-21.288317,-9.953082,-12.484728,-18.798716,-10.718189,-5.9750633,-8.569472,0.19027217741935484,2160.7170118352715,0.31595308,spoof
-247.01926,59.046223,-24.220648,19.485714,-30.318068,-12.424564,-19.97627,-8.574915,-16.963556,-20.8873,-9.323743,-7.449429,-7.468278,0.1440485811781609,1949.181355147128,0.3113905,spoof
-298.59024,17.857666,4.834028,11.869131,-22.684284,-9.037223,-19.464657,-7.880682,-14.189275,-16.897022,-7.528825,-0.29719192,-8.453376,0.2748616536458333,2967.457822946292,0.3795218,spoof
-234.18985,61.729786,-23.386019,13.74746,-31.801817,-10.295633,-23.636713,-12.750421,-14.735208,-22.937122,-10.274958,-7.788117,-8.598288,0.21379659262048192,2190.1413194712773,0.344154,spoof
-226.80632,70.573586,-15.838115,16.810123,-39.899704,-6.1043725,-23.205856,-14.649305,-17.554956,-22.442566,-12.628629,-7.0038786,-12.567091,0.16011832524271843,1922.2838722773959,0.3318369,spoof
-229.61218,58.350998,-36.595325,13.085299,-43.142605,-9.137085,-26.259604,-9.576476,-13.073999,-18.83429,-7.5582585,-7.008197,-6.1796308,0.1756170864762931,2089.764222286259,0.33838663,spoof
-253.82771,38.56862,-14.277559,24.64441,-31.77505,-10.099516,-25.207422,-7.8345156,-16.399063,-19.421156,-6.251344,-3.722218,-7.2542305,0.21552734375,2542.3355478034873,0.35567993,spoof
-249.12321,57.232277,-26.523134,13.0057745,-30.583994,-8.84154,-22.709274,-7.2945437,-14.289281,-13.714538,-6.9954643,-2.4366057,-11.513366,0.1827744306144068,2196.253713266181,0.4128536,spoof
-240.75244,69.906364,-20.43994,11.578555,-30.931206,-11.166553,-23.173437,-16.065344,-16.509653,-20.217587,-13.293667,-8.470856,-8.686091,0.19062075407608695,2090.1347897485,0.32512358,spoof
-274.1719,44.42044,-16.44541,10.805116,-29.659023,-6.347816,-16.712357,-11.671793,-13.727413,-16.64875,-11.123168,-8.429512,-8.911432,0.21008712254213482,2383.4222524206234,0.32697946,spoof
-285.53433,73.562035,-26.812983,37.82885,-32.344543,-6.8743234,-23.737396,-14.248095,-20.030094,-29.031551,-7.3027515,-11.498695,-6.1731014,0.09225538300304878,1768.1430799392724,0.32523477,spoof
-278.05753,69.1945,-6.223494,22.462387,-13.463082,-5.3266706,-26.320343,-17.49184,-9.639595,-10.218723,-5.3918886,-5.948436,-4.109973,0.1185325766509434,1828.1243198204513,0.40956062,spoof
-224.30305,77.26257,-13.031987,31.808954,-15.388479,-10.216909,-29.897596,-22.779173,-11.796559,-16.761024,-4.7685924,-7.885003,-5.9438562,0.08893339512711865,1791.6073918374564,0.4042787,spoof
-212.68665,87.95392,-5.6436667,23.638765,-15.385937,-6.813326,-29.081564,-27.617176,-14.147534,-17.461557,-7.480446,-9.373979,-6.9457245,0.12053987873134328,1617.9384089791429,0.3553557,spoof
-213.60606,86.6907,-17.671183,24.71345,-19.516685,-8.871478,-32.964104,-24.494972,-16.331741,-14.293308,-10.48068,-7.82839,-7.5621853,0.09982374237804878,1647.3933014685292,0.3687157,spoof
-248.26566,93.54428,-34.953426,14.926703,-19.964857,-2.1987808,-29.773457,-21.4394,-7.607828,-10.50975,-4.881014,-6.651367,-9.373207,0.09008163060897435,1533.7219258098587,0.38535973,spoof
-232.05272,103.27552,-19.370922,23.31081,-17.831505,-6.242118,-29.313814,-23.278526,-10.571892,-11.02767,-6.746018,-8.513206,-4.1541734,0.09139251708984375,1394.278022520925,0.34729815,spoof
-274.76138,58.883125,-18.506863,15.587048,-13.607395,-7.0232267,-30.804605,-22.868317,-9.861488,-9.446804,-8.492145,-3.626371,-2.9029057,0.17664725825471697,2173.973027188595,0.38674384,spoof
-237.14592,70.73837,-7.1751995,34.33788,-6.2457314,-12.8965645,-26.520578,-20.63535,-15.612817,-14.867899,-9.668844,-11.090631,-7.1684504,0.11522441007653061,1721.7418356975938,0.34203956,spoof
-299.87234,49.012985,-0.7310953,23.166159,-10.121229,-8.952973,-27.836803,-18.180237,-9.84084,-10.952063,-9.337162,-3.2121084,-1.969172,0.15593927556818182,2222.525050852814,0.36793256,spoof
-251.8408,56.98396,-5.843689,26.03478,-13.403252,-4.5515213,-26.450863,-20.485626,-10.546573,-12.663456,-5.575178,-3.9137857,-6.127191,0.1514559659090909,2110.243809987704,0.38019216,spoof
-244.85992,87.882576,-18.941187,26.156252,-16.048334,-11.483523,-32.056423,-23.115221,-9.632757,-13.367378,-9.679571,-6.7621207,-8.165854,0.11052139945652174,1653.291740004654,0.37671223,spoof
-228.24384,79.99154,-21.154182,26.974157,-19.711508,-13.601099,-36.53458,-18.538372,-9.58587,-10.606008,-11.492617,-7.5570016,-7.1749835,0.14176603618421052,1857.5481410257069,0.366062,spoof
-252.45201,79.210396,-14.824955,21.607903,-13.721774,-6.86009,-33.450188,-22.702763,-11.194682,-12.315392,-10.685739,-5.765674,-6.439607,0.14303715437788017,1820.4296667058968,0.3894694,spoof
-293.03806,61.414574,-1.0160853,20.583376,-6.6191177,-14.50802,-26.992773,-14.841882,-6.762904,-9.523938,-7.3626537,-0.22740231,-2.5830202,0.11366900275735294,1888.6853779945304,0.43239692,spoof
